person_id,slug,display_name,address,status,role,roles,tags,domains,holder_token_count,delegated_token_count,active_votes,votes_count,attendance_pct,like_pct,proposals_authored_count,votes_cast_count,eth_received,usdc_received,gnars_received,fungible_transfer_count,nft_received_count,member_url,farcaster,github,authored_proposals,owned_projects,related_projects,notes
0xd1a6...69c5,0xd1a6-69c5,0xd1a6...69c5,0xd1a6977792d82ab929b8dfe2b714777aafe769c5,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd1a6977792d82ab929b8dfe2b714777aafe769c5,,,,,,
0xd1a6...97b3,0xd1a6-97b3,0xd1a6...97b3,0xd1a6252857f8051236ce21e5ef48f0b394f797b3,active,community member,,delegate|holder,,1,1,1,3,3,67,0,3,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd1a6252857f8051236ce21e5ef48f0b394f797b3,,,,,,
0xd1f6...e91d,0xd1f6-e91d,0xd1f6...e91d,0xd1f6e1d7e348664c8706cde12a9525d0a1d7e91d,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd1f6e1d7e348664c8706cde12a9525d0a1d7e91d,,,,,,
0xd40e...6441,0xd40e-6441,0xd40e...6441,0xd40e498aa66cfb88ed31565494785cbe72076441,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd40e498aa66cfb88ed31565494785cbe72076441,,,,,,
0xd475...c2ec,0xd475-c2ec,0xd475...c2ec,0xd47561762f18c1a8b780baae4866a4adf132c2ec,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd47561762f18c1a8b780baae4866a4adf132c2ec,,,,,,
0xd4c8...3704,0xd4c8-3704,0xd4c8...3704,0xd4c8a26c83411c78110cc54c810fe12d11f33704,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd4c8a26c83411c78110cc54c810fe12d11f33704,,,,,,
0xd4da...5dd8,0xd4da-5dd8,0xd4da...5dd8,0xd4da6536f23b334d864e78763aa543b133ce5dd8,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd4da6536f23b334d864e78763aa543b133ce5dd8,,,,,,
0xd4f8...69e8,0xd4f8-69e8,0xd4f8...69e8,0xd4f8a366b9cf6b601d7df50538c5872bd00469e8,active,community member,,delegate|holder,,1,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd4f8a366b9cf6b601d7df50538c5872bd00469e8,,,,,,
0xd544...f66d,0xd544-f66d,0xd544...f66d,0xd5442c49777d293bebe36c7e648b94da9024f66d,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd5442c49777d293bebe36c7e648b94da9024f66d,,,,,,
0xd55a...2685,0xd55a-2685,0xd55a...2685,0xd55ab78034fcb6349830d0cfdfefb6a8051d2685,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd55ab78034fcb6349830d0cfdfefb6a8051d2685,,,,,,
0xd59a...b597,0xd59a-b597,0xd59a...b597,0xd59a246963c001c03e9d3cf46d86fa3cfcb9b597,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd59a246963c001c03e9d3cf46d86fa3cfcb9b597,,,,,,
0xd61a...1fd4,0xd61a-1fd4,0xd61a...1fd4,0xd61a6fb2c107a02459f069a6701debb45ef21fd4,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd61a6fb2c107a02459f069a6701debb45ef21fd4,,,,,,
0xd6bd...556f,0xd6bd-556f,0xd6bd...556f,0xd6bd234e381630b0b7aa18a78448c42129d2556f,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd6bd234e381630b0b7aa18a78448c42129d2556f,,,,,,
0xd6da...6720,0xd6da-6720,0xd6da...6720,0xd6da1efe472ad9693858066a5b9b11e09f576720,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd6da1efe472ad9693858066a5b9b11e09f576720,,,,,,
0xd71f...8539,0xd71f-8539,0xd71f...8539,0xd71f96df85513e96af7ea93d181df4bfd4c68539,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd71f96df85513e96af7ea93d181df4bfd4c68539,,,,,,
0xd76c...b7a5,0xd76c-b7a5,0xd76c...b7a5,0xd76cb2f9c0440cf1408a9ec8856135fa1827b7a5,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd76cb2f9c0440cf1408a9ec8856135fa1827b7a5,,,,,,
0xd7b7...8a41,0xd7b7-8a41,0xd7b7...8a41,0xd7b7a3ab29b3282dc76419bd57776e0e90de8a41,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd7b7a3ab29b3282dc76419bd57776e0e90de8a41,,,,,,
0xd81c...85c6,0xd81c-85c6,0xd81c...85c6,0xd81cf1903fc4d385ba7f289fd7380906933585c6,active,community member,,delegate|holder,,1,1,1,24,23,88,0,15,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd81cf1903fc4d385ba7f289fd7380906933585c6,,,,,,
0xd844...7e89,0xd844-7e89,0xd844...7e89,0xd844de5ab9e90770c677b74e4af2c29a2c6c7e89,active,community member,,delegate|holder,,1,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd844de5ab9e90770c677b74e4af2c29a2c6c7e89,,,,,,
0xd866...93e8,0xd866-93e8,0xd866...93e8,0xd866be7e522c91afada2ab701d61b713ca1493e8,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd866be7e522c91afada2ab701d61b713ca1493e8,,,,,,
0xd94d...8611,0xd94d-8611,0xd94d...8611,0xd94d142a9e84dcd088bf458b06da0d20448b8611,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xd94d142a9e84dcd088bf458b06da0d20448b8611,,,,,,
0xda0d...fdb1,0xda0d-fdb1,0xda0d...fdb1,0xda0dce962ff7a4c0db2d97909bacf0545e33fdb1,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xda0dce962ff7a4c0db2d97909bacf0545e33fdb1,,,,,,
0xdae3...c3a1,0xdae3-c3a1,0xdae3...c3a1,0xdae3b357b18854ebeecfe94199ab4ba21dc1c3a1,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xdae3b357b18854ebeecfe94199ab4ba21dc1c3a1,,,,,,
0xdb10...afd2,0xdb10-afd2,0xdb10...afd2,0xdb10364cece4497a30306706ba8926264962afd2,active,community member,,delegate|holder,,1,1,1,0,0,0,0,2,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xdb10364cece4497a30306706ba8926264962afd2,,,,,,
0xdbbd...1efc,0xdbbd-1efc,0xdbbd...1efc,0xdbbda51fb04e629ac0d866d93d90fab28c031efc,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xdbbda51fb04e629ac0d866d93d90fab28c031efc,,,,,,
0xdbc2...1e4d,0xdbc2-1e4d,0xdbc2...1e4d,0xdbc29240c6434ceeca58f28d5d9e9402d9781e4d,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xdbc29240c6434ceeca58f28d5d9e9402d9781e4d,,,,,,
0xddbd...dd2d,0xddbd-dd2d,0xddbd...dd2d,0xddbd5eccf85faf2c9b9f84ae78e6bdf93d84dd2d,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xddbd5eccf85faf2c9b9f84ae78e6bdf93d84dd2d,,,,,,
0xddc9...8080,0xddc9-8080,0xddc9...8080,0xddc91be35ab1131322ea3fd7b3b1fbf2f25c8080,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xddc91be35ab1131322ea3fd7b3b1fbf2f25c8080,,,,,,
0xde62...e584,0xde62-e584,0xde62...e584,0xde62ec59036898fb841a7770fd81984a3939e584,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xde62ec59036898fb841a7770fd81984a3939e584,,,,,,
0xdf07...08b2,0xdf07-08b2,0xdf07...08b2,0xdf07e59648f85ae9351fe1cf697ad765970708b2,active,community member,,delegate,,0,1,1,0,,,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xdf07e59648f85ae9351fe1cf697ad765970708b2,,,,,,
0xdf6e...0019,0xdf6e-0019,0xdf6e...0019,0xdf6e59c6df1e9500fd35a76ff4c62f9901e90019,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xdf6e59c6df1e9500fd35a76ff4c62f9901e90019,,,,,,
0xdffa...a6b9,0xdffa-a6b9,0xdffa...a6b9,0xdffa9f4a22f571f26eb4013e766c7289e6dea6b9,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xdffa9f4a22f571f26eb4013e766c7289e6dea6b9,,,,,,
0xe041...d721,0xe041-d721,0xe041...d721,0xe04168a3fc8bbf87dff5bef46985e56eb82ed721,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe04168a3fc8bbf87dff5bef46985e56eb82ed721,,,,,,
0xe0c3...a810,0xe0c3-a810,0xe0c3...a810,0xe0c39ed318f4b0e3903e2c26ffa921c40ccea810,active,community member,,delegate|holder,,1,1,1,2,2,100,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe0c39ed318f4b0e3903e2c26ffa921c40ccea810,,,,,,
0xe0de...dabc,0xe0de-dabc,0xe0de...dabc,0xe0deb31d294e9cb5a6fff05fd0d038beb8ffdabc,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe0deb31d294e9cb5a6fff05fd0d038beb8ffdabc,,,,,,
0xe10e...31a4,0xe10e-31a4,0xe10e...31a4,0xe10ee422ff1d6ac576b9843cda0202fe796731a4,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe10ee422ff1d6ac576b9843cda0202fe796731a4,,,,,,
0xe14e...be1d,0xe14e-be1d,0xe14e...be1d,0xe14e1119e3b3a61f2acf5dec31f239b410dabe1d,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe14e1119e3b3a61f2acf5dec31f239b410dabe1d,,,,,,
0xe1ef...226f,0xe1ef-226f,0xe1ef...226f,0xe1ef94d55e32400804200e9026110d3a7880226f,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe1ef94d55e32400804200e9026110d3a7880226f,,,,,,
0xe216...6c0f,0xe216-6c0f,0xe216...6c0f,0xe21690a32b8b4dae943fda5c430011de73566c0f,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe21690a32b8b4dae943fda5c430011de73566c0f,,,,,,
0xe2d6...c651,0xe2d6-c651,0xe2d6...c651,0xe2d6aff297b41881c1aea9599f68aedfab38c651,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe2d6aff297b41881c1aea9599f68aedfab38c651,,,,,,
0xe33b...332b,0xe33b-332b,0xe33b...332b,0xe33b681aae583e38e4e010f82598aa68b5cc332b,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe33b681aae583e38e4e010f82598aa68b5cc332b,,,,,,
0xe34a...5a60,0xe34a-5a60,0xe34a...5a60,0xe34a015397551a85ee7f0e2341afe8ffb4085a60,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe34a015397551a85ee7f0e2341afe8ffb4085a60,,,,,,
0xe367...0efd,0xe367-0efd,0xe367...0efd,0xe3672ddd7cf52ba8d5f4413e7bb5bbb5e7dc0efd,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe3672ddd7cf52ba8d5f4413e7bb5bbb5e7dc0efd,,,,,,
0xe3ec...8eb6,0xe3ec-8eb6,0xe3ec...8eb6,0xe3ecac7ea1788cf971601437d61669d073ae8eb6,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe3ecac7ea1788cf971601437d61669d073ae8eb6,,,,,,
0xe3f2...967d,0xe3f2-967d,0xe3f2...967d,0xe3f27deff96fe178e87559f36cbf868b9e75967d,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe3f27deff96fe178e87559f36cbf868b9e75967d,,,,,,
0xe47c...a3bf,0xe47c-a3bf,0xe47c...a3bf,0xe47c791d3cf3f81b26a245781e848704c4fca3bf,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe47c791d3cf3f81b26a245781e848704c4fca3bf,,,,,,
0xe487...aa2b,0xe487-aa2b,0xe487...aa2b,0xe487b66f878fa3d8e4a681db522127a92022aa2b,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe487b66f878fa3d8e4a681db522127a92022aa2b,,,,,,
0xe5ad...071b,0xe5ad-071b,0xe5ad...071b,0xe5adabbd71225e8074e30ff6ce2a66c9319c071b,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe5adabbd71225e8074e30ff6ce2a66c9319c071b,,,,,,
0xe5c0...62c9,0xe5c0-62c9,0xe5c0...62c9,0xe5c0a5796bf36fb99f147f2ea2f92eb2c20f62c9,active,community member,,delegate|holder,,1,1,1,0,0,0,0,1,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe5c0a5796bf36fb99f147f2ea2f92eb2c20f62c9,,,,,,
0xe5e1...cfe5,0xe5e1-cfe5,0xe5e1...cfe5,0xe5e1bb81fb8dbe372d935632fd97828452e5cfe5,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe5e1bb81fb8dbe372d935632fd97828452e5cfe5,,,,,,
0xe5e5...f5bf,0xe5e5-f5bf,0xe5e5...f5bf,0xe5e51233b1e5c92839a3f359fee6c7ed9cdcf5bf,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe5e51233b1e5c92839a3f359fee6c7ed9cdcf5bf,,,,,,
0xe5fe...9254,0xe5fe-9254,0xe5fe...9254,0xe5fe639138f1fe6d7d6ca4e3209390d8cb909254,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe5fe639138f1fe6d7d6ca4e3209390d8cb909254,,,,,,
0xe6c0...4bb3,0xe6c0-4bb3,0xe6c0...4bb3,0xe6c0321685ffb3cbd89fec6bf2af5ad50d5f4bb3,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe6c0321685ffb3cbd89fec6bf2af5ad50d5f4bb3,,,,,,
0xe730...2911,0xe730-2911,0xe730...2911,0xe7304ba0f157f2ade94015934284b6704bc72911,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe7304ba0f157f2ade94015934284b6704bc72911,,,,,,
0xe742...44aa,0xe742-44aa,0xe742...44aa,0xe7423f67d92a124f9ceca08b0e96ea52ab8044aa,active,community member,,delegate|holder,,1,1,1,2,2,100,0,2,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe7423f67d92a124f9ceca08b0e96ea52ab8044aa,,,,,,
0xe743...66b5,0xe743-66b5,0xe743...66b5,0xe7435d5b9b36c3d1b072be88532ca9a08cf166b5,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe7435d5b9b36c3d1b072be88532ca9a08cf166b5,,,,,,
0xe744...d5e1,0xe744-d5e1,0xe744...d5e1,0xe7440dae50fa1bd328242556fba293b5b6d0d5e1,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe7440dae50fa1bd328242556fba293b5b6d0d5e1,,,,,,
0xe79f...63fe,0xe79f-63fe,0xe79f...63fe,0xe79f99f09aa6b64384b77bf44adac1b42aa663fe,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe79f99f09aa6b64384b77bf44adac1b42aa663fe,,,,,,
0xe851...dfe5,0xe851-dfe5,0xe851...dfe5,0xe851ed2a5816dc03887dfd2713dcd4217425dfe5,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xe851ed2a5816dc03887dfd2713dcd4217425dfe5,,,,,,
0xea33...7dae,0xea33-7dae,0xea33...7dae,0xea333a3134d52598daf4d5976cd2a4468f517dae,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xea333a3134d52598daf4d5976cd2a4468f517dae,,,,,,
0xea9b...c945,0xea9b-c945,0xea9b...c945,0xea9be23fe95b56563f491337298c38c09d58c945,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xea9be23fe95b56563f491337298c38c09d58c945,,,,,,
0xeb2b...d300,0xeb2b-d300,0xeb2b...d300,0xeb2b6802332c2a86be4479b1993ba05afd91d300,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xeb2b6802332c2a86be4479b1993ba05afd91d300,,,,,,
0xeb6a...78a8,0xeb6a-78a8,0xeb6a...78a8,0xeb6a3612b9c917c414b9975728bc7a6a460778a8,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xeb6a3612b9c917c414b9975728bc7a6a460778a8,,,,,,
0xec32...063a,0xec32-063a,0xec32...063a,0xec32e732775cc4e38da82f603d859ad1bed2063a,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xec32e732775cc4e38da82f603d859ad1bed2063a,,,,,,
0xed72...4330,0xed72-4330,0xed72...4330,0xed727248627fda303a1794f5da747215b6314330,active,community member,,delegate|holder,,1,1,1,0,0,0,0,2,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xed727248627fda303a1794f5da747215b6314330,,,,,,
0xed78...db96,0xed78-db96,0xed78...db96,0xed78b6236c14c4088715cd90513c6c604275db96,active,community member,,delegate|holder,,1,1,1,1,1,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xed78b6236c14c4088715cd90513c6c604275db96,,,,,,
0xed84...604c,0xed84-604c,0xed84...604c,0xed847ea7b5bbf0ef89113519cc9a0e152723604c,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xed847ea7b5bbf0ef89113519cc9a0e152723604c,,,,,,
0xedcc...2f0c,0xedcc-2f0c,0xedcc...2f0c,0xedcc867bc8b5febd0459af17a6f134f41f422f0c,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xedcc867bc8b5febd0459af17a6f134f41f422f0c,,,,,,
0xede9...7c85,0xede9-7c85,0xede9...7c85,0xede934e9463cc641349204100dabe68d715f7c85,active,community member,,delegate|holder,,1,1,1,1,1,100,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xede934e9463cc641349204100dabe68d715f7c85,,,,,,
0xeee7...62b5,0xeee7-62b5,0xeee7...62b5,0xeee7ea5c4bd974a2a9939aa4d2b1379599a662b5,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xeee7ea5c4bd974a2a9939aa4d2b1379599a662b5,,,,,,
0xef42...807c,0xef42-807c,0xef42...807c,0xef42a0d11ed19527f943887c646e87f4d29b807c,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xef42a0d11ed19527f943887c646e87f4d29b807c,,,,,,
0xef67...8f1f,0xef67-8f1f,0xef67...8f1f,0xef678d1ad8c897c71d0a6145390a474035db8f1f,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xef678d1ad8c897c71d0a6145390a474035db8f1f,,,,,,
0xef7f...8e45,0xef7f-8e45,0xef7f...8e45,0xef7f5b78ea1a28ae2158fe9b99b4094f007a8e45,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xef7f5b78ea1a28ae2158fe9b99b4094f007a8e45,,,,,,
0xef84...61bd,0xef84-61bd,0xef84...61bd,0xef84098d14b86b022f16c20da6b21011ce4961bd,active,community member,,delegate|holder,,1,1,1,1,1,100,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xef84098d14b86b022f16c20da6b21011ce4961bd,,,,,,
0xf014...18d8,0xf014-18d8,0xf014...18d8,0xf014b746d7f8169f0d14886277e5dd0dd49718d8,active,community member,,delegate|holder,,1,1,1,5,5,80,0,3,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf014b746d7f8169f0d14886277e5dd0dd49718d8,,,,,,
0xf072...6a3b,0xf072-6a3b,0xf072...6a3b,0xf072d4b33519123dc262c6e099891d480fc16a3b,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf072d4b33519123dc262c6e099891d480fc16a3b,,,,,,
0xf0c0...eea5,0xf0c0-eea5,0xf0c0...eea5,0xf0c0917bed1d2311cfa261493a21ddfc450eeea5,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf0c0917bed1d2311cfa261493a21ddfc450eeea5,,,,,,
0xf185...de09,0xf185-de09,0xf185...de09,0xf185d7571dc23574a65300e646f05e2d9417de09,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf185d7571dc23574a65300e646f05e2d9417de09,,,,,,
0xf1df...3ea9,0xf1df-3ea9,0xf1df...3ea9,0xf1dfebf3c1954bf30fa572164843d0083a803ea9,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf1dfebf3c1954bf30fa572164843d0083a803ea9,,,,,,
0xf1f5...7ae4,0xf1f5-7ae4,0xf1f5...7ae4,0xf1f5d35c46fd62fdd9150c39acc4a1b6a8327ae4,active,community member,,delegate|holder,,1,1,1,7,7,86,0,6,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf1f5d35c46fd62fdd9150c39acc4a1b6a8327ae4,,,,,,
0xf22f...8fae,0xf22f-8fae,0xf22f...8fae,0xf22f00d0b95b1b728078066e5f4410f6b2be8fae,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf22f00d0b95b1b728078066e5f4410f6b2be8fae,,,,,,
0xf2e3...59ed,0xf2e3-59ed,0xf2e3...59ed,0xf2e338e84cf772fa62cdc6b599acc6faf54c59ed,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf2e338e84cf772fa62cdc6b599acc6faf54c59ed,,,,,,
0xf336...b462,0xf336-b462,0xf336...b462,0xf3369491e00e2fe5aa36c02cb28a5cdf2040b462,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf3369491e00e2fe5aa36c02cb28a5cdf2040b462,,,,,,
0xf362...06c1,0xf362-06c1,0xf362...06c1,0xf362a9d7ba3e2ff709f27d78c0545533763d06c1,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf362a9d7ba3e2ff709f27d78c0545533763d06c1,,,,,,
0xf3bd...dffb,0xf3bd-dffb,0xf3bd...dffb,0xf3bda35fc4348127e6d67240adbee20aa2bedffb,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf3bda35fc4348127e6d67240adbee20aa2bedffb,,,,,,
0xf408...3a9b,0xf408-3a9b,0xf408...3a9b,0xf408a40e46a3953684985fa46a625ba1b5573a9b,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf408a40e46a3953684985fa46a625ba1b5573a9b,,,,,,
0xf41a...8f7a,0xf41a-8f7a,0xf41a...8f7a,0xf41a98d4f2e52aa1ccb48f0b6539e955707b8f7a,active,community member,,contributor|delegate|holder|proposer|recipient,,1,1,1,3,3,33,1,1,0.0,0.0,0.0,0,1,https://www.gnars.com/members/0xf41a98d4f2e52aa1ccb48f0b6539e955707b8f7a,,,gnars-base-71,,,
0xf484...b4fc,0xf484-b4fc,0xf484...b4fc,0xf4844a06d4f995c4c03195afcb5aa59dcbb5b4fc,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf4844a06d4f995c4c03195afcb5aa59dcbb5b4fc,,,,,,
0xf4bd...eb68,0xf4bd-eb68,0xf4bd...eb68,0xf4bd13e9f02e82d110994b68471e196b3e8deb68,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf4bd13e9f02e82d110994b68471e196b3e8deb68,,,,,,
0xf4ff...0dd0,0xf4ff-0dd0,0xf4ff...0dd0,0xf4ff19c30c98533fd6d3cecf09b3d6802e470dd0,active,community member,,delegate|holder,,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,https://www.gnars.com/members/0xf4ff19c30c98533fd6d3cecf09b3d6802e470dd0,,,,,,
