archive_id,platform,space,chain,proposal_number,title,source_url,voter,voter_ens_name,choice_json,votes_raw,vp,vp_by_strategy_json,reason,created,timestamp,ipfs,transaction_hash
gnars-base-47,gnars.com,gnars-dao,base,47,Droposal Uganda Connection,https://www.gnars.com/proposals/base/47,0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,,"""FOR""",3,,null,,,1729405751,,
gnars-base-47,gnars.com,gnars-dao,base,47,Droposal Uganda Connection,https://www.gnars.com/proposals/base/47,0xdb1cb916373416fc900a8533ce02aff3faa62cdf,,"""FOR""",24,,null,,,1729395499,,
gnars-base-47,gnars.com,gnars-dao,base,47,Droposal Uganda Connection,https://www.gnars.com/proposals/base/47,0x41cb654d1f47913acab158a8199191d160dabe4a,,"""FOR""",49,,null,,,1729390137,,
gnars-base-47,gnars.com,gnars-dao,base,47,Droposal Uganda Connection,https://www.gnars.com/proposals/base/47,0xd4eaa5e657c8b3349cb6becf8ac097839e9e7af5,,"""FOR""",10,,null,,,1729389709,,
gnars-base-47,gnars.com,gnars-dao,base,47,Droposal Uganda Connection,https://www.gnars.com/proposals/base/47,0x56b6dcddd5d96535c35b720c96e19939920544d8,,"""FOR""",211,,null,,,1729383025,,
gnars-base-47,gnars.com,gnars-dao,base,47,Droposal Uganda Connection,https://www.gnars.com/proposals/base/47,0xc2e3df2748e4ef6e1a8322772fd7d962410c721a,,"""FOR""",1,,null,√,,1729375629,,
gnars-base-47,gnars.com,gnars-dao,base,47,Droposal Uganda Connection,https://www.gnars.com/proposals/base/47,0xbe442ad53cb7fa4523b24d7e79aae819a63cb4b5,,"""FOR""",19,,null,,,1729373317,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,,"""FOR""",3,,null,,,1729405865,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xd4eaa5e657c8b3349cb6becf8ac097839e9e7af5,,"""FOR""",10,,null,,,1729389817,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0x56b6dcddd5d96535c35b720c96e19939920544d8,,"""FOR""",210,,null,,,1729382857,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xbe442ad53cb7fa4523b24d7e79aae819a63cb4b5,,"""FOR""",19,,null,,,1729373145,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0x3a7b8d37cb2da4c3b7c897421d90f42cc015d68d,,"""FOR""",1,,null,,,1729276141,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0x2ce320c47c39cb0019ccc30e713ae54527b5e1ef,,"""FOR""",2,,null,,,1729270433,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0x2feb329b9289b60064904fa61fc347157a5aed6a,,"""FOR""",9,,null,,,1729270123,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xf014b746d7f8169f0d14886277e5dd0dd49718d8,,"""FOR""",1,,null,,,1729267107,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,,"""FOR""",16,,null,LG,,1729259911,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xfcae6d6b1517799330df14bee26e2dd90c6dd200,,"""FOR""",4,,null,,,1729206537,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0x43c363f3821b4efe4f9d04df74c0e32db42a7970,,"""FOR""",1,,null,,,1729205689,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,,"""FOR""",3,,null,,,1729196489,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xdcf37d8aa17142f053aaa7dc56025ab00d897a19,,"""FOR""",123,,null,⌐◨-◨ ,,1729195569,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xdad67a985ce8fa4a3ea01fae4f41b2cf6241ec1b,,"""FOR""",9,,null,,,1729175907,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0x387a161c6b25aa854100abaed39274e51aaffffd,,"""FOR""",282,,null,Welcome Mindú \m/,,1729140921,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xc2e3df2748e4ef6e1a8322772fd7d962410c721a,,"""FOR""",1,,null,+1,,1729124485,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xeed943aa972dd394146e6f77b9434df07f36a282,,"""FOR""",6,,null,Welcome dude by Dino,,1729124181,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0x6dfdca1107c5af4b92948625105e1e87ba9b21b4,,"""FOR""",62,,null,,,1729115125,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xddb4938755c243a4f60a2f2f8f95df4f894c58cc,,"""FOR""",9,,null,,,1729112247,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0x356d8dac5f0da039dcc3e22c8b42fde00e79f7e6,,"""FOR""",1,,null,I vote yes !! Lest´go Juarez !!!,,1729112105,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xd1195629d9ba1168591b8ecdec9abb1721fcc7d8,,"""FOR""",1,,null,,,1729086173,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0xd9369e9e1c9d3c4f97a1ab76f2befdb4bfa01ab5,,"""FOR""",2,,null,,,1729082979,,
gnars-base-46,gnars.com,gnars-dao,base,46,Onboarding Proposal Anderson do Santos ,https://www.gnars.com/proposals/base/46,0x41cb654d1f47913acab158a8199191d160dabe4a,,"""FOR""",52,,null,"So Vamu! Minduba is a legend, films everyone on the spot and brings an incredible energy everywhere he is with his cams. Check his recently clips on Zora -> https://zora.co/@juarezsb ",,1729043025,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x0df34e36ef3a793871442eb5a08b08adb74e7006,,"""FOR""",2,,null,,,1729051379,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xd4eaa5e657c8b3349cb6becf8ac097839e9e7af5,,"""FOR""",10,,null,,,1729019247,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x56b6dcddd5d96535c35b720c96e19939920544d8,,"""FOR""",210,,null,"I support this and have been vocal about setting up alternate frontends for gnars. It helps with redundancy and optionality when interacting with the protocol.
Thank you.",,1729017341,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xf014b746d7f8169f0d14886277e5dd0dd49718d8,,"""FOR""",1,,null,,,1729012445,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xfcae6d6b1517799330df14bee26e2dd90c6dd200,,"""FOR""",4,,null,,,1729005063,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x761b4763a572010f96ed7c22011d0c95e2b36693,,"""FOR""",13,,null,,,1729000589,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x49d31dcb59e115f5c9e505a58a323ade076f2176,,"""FOR""",1,,null,,,1728986569,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xc23274347e8aa82d363140d3cefb71ff588effed,,"""FOR""",14,,null,,,1728983901,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xd9369e9e1c9d3c4f97a1ab76f2befdb4bfa01ab5,,"""FOR""",2,,null,,,1728945359,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x43c363f3821b4efe4f9d04df74c0e32db42a7970,,"""FOR""",1,,null,⌐◨-◨,,1728944239,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xd1195629d9ba1168591b8ecdec9abb1721fcc7d8,,"""FOR""",1,,null,,,1728936053,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x356d8dac5f0da039dcc3e22c8b42fde00e79f7e6,,"""FOR""",1,,null,I say yes to this prop !!,,1728934735,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xeed943aa972dd394146e6f77b9434df07f36a282,,"""FOR""",6,,null,,,1728916621,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x2feb329b9289b60064904fa61fc347157a5aed6a,,"""FOR""",7,,null,"+for the Gnars website on fire with multiple interactions from our community. LFG

",,1728915645,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xe8bb2e08e6f52f11d8b65e2a3db772daa60e117e,,"""FOR""",2,,null,,,1728901789,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x387a161c6b25aa854100abaed39274e51aaffffd,,"""FOR""",282,,null,happy to direct the gnars.com domain to this initiative. much needed. gg,,1728878387,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x376e451f04863508a7dce0b993354520e9acee71,,"""FOR""",5,,null,,,1728867997,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x41cb654d1f47913acab158a8199191d160dabe4a,,"""FOR""",52,,null,Its about time fam. Lets reach our full potencial,,1728849041,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x39a7b6fa1597bb6657fe84e64e3b836c37d6f75d,,"""FOR""",61,,null,⌐◨-◨ ,,1728836997,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x80eb1c0bbb63813f2eb17e0ef4b8b7caaf265bc4,,"""FOR""",1,,null,,,1728829675,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xddb4938755c243a4f60a2f2f8f95df4f894c58cc,,"""FOR""",9,,null,"This proposal is very important for the community, I say yes!

 ⌐◨-◨  



.⌐◨-◨




.⌐◨-◨

",,1728829407,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,,"""FOR""",3,,null,,,1728802683,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xbe442ad53cb7fa4523b24d7e79aae819a63cb4b5,,"""FOR""",18,,null,,,1728789363,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xd81cf1903fc4d385ba7f289fd7380906933585c6,,"""FOR""",1,,null,🌹.⌐◨-◨🌹🌹.⌐🌹.⌐◨-◨🌹🌹.⌐◨-◨🌹◨-◨🌹🌹.⌐◨-◨🌹🌹.⌐◨-◨🌹🌹.⌐◨-◨🌹🌹.⌐◨-◨🌹🌹.⌐◨-◨🌹🌹.⌐◨-◨🌹🌹.⌐◨-◨🌹🌹.⌐◨-◨🌹🌹.⌐◨-◨🌹🌹.⌐◨-◨🌹,,1728773277,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x2d9cbc4ecfbd1b8f66aa798fd51585ae058daa8b,,"""FOR""",7,,null,Hell yeah brother! .⌐◨-◨,,1728772431,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0xdb1cb916373416fc900a8533ce02aff3faa62cdf,,"""FOR""",24,,null,,,1728768641,,
gnars-base-45,gnars.com,gnars-dao,base,45,Launch a Comprehensive Gnars Community Platform,https://www.gnars.com/proposals/base/45,0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,,"""FOR""",16,,null,"In favor of this proposal, it would be great to include a translation button into Spanish and other languages. It will open the doors in many places for us to present Gnars DAO 
",,1728763353,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0xd81cf1903fc4d385ba7f289fd7380906933585c6,,"""FOR""",1,,null,"I vote yes, but I wonder if there's anyway to bring the price down a bit? 🌹.⌐◨-◨🌹",,1728773329,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0x2d9cbc4ecfbd1b8f66aa798fd51585ae058daa8b,,"""FOR""",8,,null,Gnars at Nako!? Fuck yea brother 🤘.⌐◨-◨,,1728772721,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0xd4eaa5e657c8b3349cb6becf8ac097839e9e7af5,,"""FOR""",10,,null,,,1728750747,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0xeed943aa972dd394146e6f77b9434df07f36a282,,"""AGAINST""",5,,null,,,1728735549,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0xd1195629d9ba1168591b8ecdec9abb1721fcc7d8,,"""AGAINST""",1,,null,,,1728679881,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0x41cb654d1f47913acab158a8199191d160dabe4a,,"""AGAINST""",52,,null,"Yes for the ideia, yes for the twin proposal, no for the ETH spent, same amount in USDC gets my vote. Love you satori. ",,1728651869,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0x43c363f3821b4efe4f9d04df74c0e32db42a7970,,"""FOR""",1,,null,"Let´s Fml 
",,1728602241,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0x7f49f36d42d7652f78bc91fd84ed2fb6efc8bf03,,"""FOR""",16,,null,,,1728598395,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0xbe442ad53cb7fa4523b24d7e79aae819a63cb4b5,,"""FOR""",18,,null,I love Sweets! This is a great idea for a collaborative event. ,,1728595797,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0xc23274347e8aa82d363140d3cefb71ff588effed,,"""FOR""",14,,null,,,1728534719,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0x3a7b8d37cb2da4c3b7c897421d90f42cc015d68d,,"""FOR""",1,,null,,,1728492135,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,,"""FOR""",3,,null,,,1728491509,,
gnars-base-44,gnars.com,gnars-dao,base,44,Gnars at NAKO 2024,https://www.gnars.com/proposals/base/44,0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,,"""ABSTAIN""",3,,null,,,1728458727,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0x5ea8f6f7cc3585aa37c1d526071825ea0149bb14,,"""FOR""",2,,null,,,1728696261,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0xd1195629d9ba1168591b8ecdec9abb1721fcc7d8,,"""FOR""",1,,null,,,1728679583,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0xa158a813097fd86c0cc8e05493f050374d1ac94b,,"""FOR""",4,,null,,,1728638063,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0xd81cf1903fc4d385ba7f289fd7380906933585c6,,"""FOR""",1,,null,.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨.⌐◨-◨,,1728625611,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0x2d9cbc4ecfbd1b8f66aa798fd51585ae058daa8b,,"""FOR""",8,,null,Sounds well planned out and a reasonable ask! LFG.⌐◨-◨,,1728624649,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0x43c363f3821b4efe4f9d04df74c0e32db42a7970,,"""AGAINST""",1,,null,,,1728602335,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0x7f49f36d42d7652f78bc91fd84ed2fb6efc8bf03,,"""FOR""",16,,null,,,1728598515,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0xbe442ad53cb7fa4523b24d7e79aae819a63cb4b5,,"""ABSTAIN""",18,,null,,,1728595607,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0xddb4938755c243a4f60a2f2f8f95df4f894c58cc,,"""FOR""",9,,null,+ for noggles rail at thailand (2),,1728593671,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0x2feb329b9289b60064904fa61fc347157a5aed6a,,"""FOR""",67,,null,+for noggles rail at thailand ,,1728592773,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0xd4eaa5e657c8b3349cb6becf8ac097839e9e7af5,,"""FOR""",10,,null,,,1728538435,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0xeed943aa972dd394146e6f77b9434df07f36a282,,"""AGAINST""",5,,null,,,1728524957,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0xb9ea10d8729018acc3a8c658d3843ccb1a907e0b,,"""FOR""",3,,null,,,1728491547,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0xb5cb21dfe9f63843f0daaaab27aa5153dfebf22f,,"""AGAINST""",3,,null,,,1728458629,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0x356d8dac5f0da039dcc3e22c8b42fde00e79f7e6,,"""FOR""",1,,null,I loved this idea!! It will definitely be an incredible event.,,1728440315,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0xc23274347e8aa82d363140d3cefb71ff588effed,,"""AGAINST""",14,,null,,,1728380171,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0x376e451f04863508a7dce0b993354520e9acee71,,"""AGAINST""",5,,null,,,1728349417,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0x41cb654d1f47913acab158a8199191d160dabe4a,,"""FOR""",52,,null,"I think blunt dao has similar challenges as Gnars dao, I think give a shot to this relationship plus a noggles rail in thailand sounds sexy. ",,1728333045,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0xf014b746d7f8169f0d14886277e5dd0dd49718d8,,"""AGAINST""",1,,null,,,1728325883,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0x9c87a1065994f156f0b7b87aaa8b3c5f7bd67e02,,"""AGAINST""",97,,null,,,1728316961,,
gnars-base-43,gnars.com,gnars-dao,base,43,GNARS x BluntDao Blunt Olympics in Thailand,https://www.gnars.com/proposals/base/43,0x2858eba3985476ca81217f2f8c5e65508f34960f,,"""FOR""",1,,null,,,1728308743,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0x33bbf6e27ce7b254e537bcb9f3b00cd1451563ea,,"""FOR""",16,,null,,,1727538863,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0xbdca59f1346f6ccf05ee0c28ce4491cdf119fb4c,,"""FOR""",3,,null,"Great initiative to spread the word and Rodrigo seems to be a potential great ambassador for Gnars.

Although I'm casting all my votes +for, my questions would be around the steps after the airdrop. Does he know about Gnars already? Has someone spoken to him already?",,1727430177,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0x39a7b6fa1597bb6657fe84e64e3b836c37d6f75d,,"""FOR""",2,,null,,,1727371189,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0xf014b746d7f8169f0d14886277e5dd0dd49718d8,,"""FOR""",1,,null,,,1727358207,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0x387a161c6b25aa854100abaed39274e51aaffffd,,"""FOR""",282,,null,letsgo rodrigo ↗ ,,1727332539,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0xdb1cb916373416fc900a8533ce02aff3faa62cdf,,"""FOR""",24,,null,,,1727299879,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0x2feb329b9289b60064904fa61fc347157a5aed6a,,"""FOR""",67,,null,,,1727298047,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0xddb4938755c243a4f60a2f2f8f95df4f894c58cc,,"""FOR""",9,,null,,,1727289909,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c,,"""FOR""",6,,null,lfg rodrigo ⌐◨-◨ ,,1727289633,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0x0df34e36ef3a793871442eb5a08b08adb74e7006,,"""FOR""",2,,null,,,1727279285,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0xdfb6ed808fadddad9154f5605e349fff96e3d939,,"""FOR""",29,,null,Welcome Rodrigo - hope to welcome you for shred session in Uganda someday!,,1727262093,,
gnars-base-42,gnars.com,gnars-dao,base,42, Rodrigo Panajotti Onboarding Proposal ,https://www.gnars.com/proposals/base/42,0xc23274347e8aa82d363140d3cefb71ff588effed,,"""FOR""",14,,null,,,1727253887,,
